id,spec_clausula,dimensao,fenomeno_id,posicao,classificacao,tipo,evidencia_primaria,resultado,contraevidencia_procurada,ameaca_validade,impacto_fp_fn,severidade,confianca
ALFA-SRD-04,"RANDOMIZED granted from violating/unsafe instances (next2/genSeed bodies run in any state)",predicados/composição,FEN-SRD-RANDOMIZED-OVERGRANT,FAIL,INCORRETA,ensures-decoupled-from-constraints,"harness SRD-T4: bytes from a c3-created (unrandomized-seed) instance -> RANDOMIZED[bytes]=true; SRD-T5: bytes from a g4-created (unsafe-alg) instance -> RANDOMIZED[bytes]=true; contrast: the object-level mark is correctly withheld in both (RANDOMIZED[sr]=false; match1=init only)","CrySL grants ENSURES only for instances satisfying constraints+REQUIRES; the spec marks the output bytes of non-conformant instances, feeding every downstream RANDOMIZED reader (Iv/GCM/PBE/SKS/PBK/Cipher/c2/setSeed2) material the oracle rejects -> set-wide FN suppression; CipherSpec's own GENERATED_CIPHER write (divergence_record row 8) shows the constraint-coupled alternative was known","the object-level write at match1 IS constraint-coupled (fidelity, measured SRD-T2) - the defect is specific to the byte[]-level writes in event bodies",on-the-fly CrySL predicate semantics assumed (ENSURES conditional on rule satisfaction) - declared,FN across the whole consumer set,crítica,0.85
ALFA-SRD-05,"ENSURES randomized[this] after Ins / randomized[genSeed] / randomized[next] - conformant-path writer semantics",predicados/composição,,PASS,FIDELIDADE_DEMONSTRADA,writer-characterization,"harness SRD-T2: after c1;nextBytes -> RANDOMIZED[sr]=true (written at match1=init, i.e. at creation - exactly 'after Ins'), RANDOMIZED[bytes]=true; genSeed body writes the return (artifact :103-107)","the round-mandated writer characterization: sr-object mark at creation states only (c1/c2/g1/g2/g3; NOT c3/g4); genSeed return; nextBytes array (before-call timing residue: mark precedes the fill; exception path would leave a stale mark - noted); this is the producer side every downstream RANDOMIZED verdict depends on","attempted starvation counter-test: no conformant creation route leaves sr unmarked (all five creation events reach init)","before-advice timing on next1/next2 (marks before the call completes)",none on conformant paths,minor,0.9
ALFA-SRD-06,"next1/next3/ints: nextInt(int)/nextInt()/ints() as events; boxed-int and IntStream RANDOMIZED writes",captura de eventos,FEN-SRD-EXTRA-ALPHABET,FAIL,INCORRETA,extra-alphabet+boxed-marks,"rule ne = protected SecureRandom.next(int) (javap :127: protected final int next(int)) - not callable by app code; spec instead captures java.util.Random-inherited nextInt/ints (not declared on android-30 SecureRandom - javap; dexlib2 declared-only caveat flagged for Beta); harness SRD-T8: RANDOMIZED[Integer.valueOf(16)]=true after nextInt(16) - Integer cache mark","three events with no raw-rule counterpart occupy automaton positions (init->end: contributes to the ALFA-SRD-01 FP after them) and write RANDOMIZED over boxed Integers (cache -128..127 makes the mark process-global) and IntStreams; predicate_edges rows list randomized[randInt]/[randIntInRange] as 'present' - legitimizing writes the raw rule does not state (the rule's randomized[numB] belongs to the uncallable next)","grep for int-typed RANDOMIZED readers in the 23 .mop: none - the pollution is inert today; the register itself documents the Integer-cache unsoundness (inexpressible row for lSeed)",protected-member modeling in CrySL is the oracle's own oddity - recorded,latent FP/FN if an int-typed reader appears; FP contribution via automaton placement,major,0.85
ALFA-SRD-07,"g4/setSeed3/c3 placements: violating branches without carrier FPs (gh101 task 3b repair)",linguagem formal,,PASS,FIDELIDADE_DEMONSTRADA,no-pairing-design-verified,"harness SRD-T5: getInstance(NativePRNG); nextBytes; setSeed -> EXACTLY 1 UnsafeAlgorithm, zero InvalidSequence; jca twin had all-fail rows for all three (twin diff + divergence_record rows 389c0d/547f13/8dd80c)","the unsafeInit-sink design eliminates the same-call spurious-@fail pairing (FEN-C-PAIRING-IMEDIATO) - the measured counterexample proving the carrier FPs of MAC/MDG/KPG/SIG are not inevitable","tried to provoke a pairing through every unsafeInit consumer: all admitted silently",,none,minor,0.95
ALFA-SRD-08,"unsafe 2-arg getInstance invisible (g4 args arity-1); 3-arg SecureRandomParameters overloads",captura de eventos,FEN-C-GETS-INVISIVEL,FAIL,INCORRETA,invisible-creation,"SecureRandomSpecMonitorAspect.aj:77 (g4: call(getInstance(String,..)) && args(alg) - matches arity 1 only); harness SRD-T6: born-at-nextBytes -> InvalidSequence FP and NO UnsafeAlgorithm; javap: getInstance(String,SecureRandomParameters[,String|Provider]) exist on android-30 (3-arg untracked by rule AND unmatched by spec -> monitor FP on rule-silent objects, product G3sp rows)","unsafe-provider-overload usage loses its specific accusation and gains a sequence FP",g2 correctly covers all safe 2-arg shapes (args(alg,*)),untracked assumption for the 3-arg route declared,FP + FN of the specific error,major,0.9
ALFA-SRD-09,"acceptance set: only init accepting; CrySL-complete words end non-match",linguagem formal,FEN-C-ACCEPT-END,FAIL,INCORRETA,acceptance-divergence,"product accdiv rows (C1 GS; C2u; G1u); alias match1=init (.mop:189)","object-accepting-store impact nil (no readers of isInAcceptingState in any .mop, gh101 register note); the RANDOMIZED[this] write rides match1 and is therefore creation-anchored - correct for 'after Ins'",,table-level,none realizable,minor,0.8
ALFA-SRD-10,"CONSTRAINT randAlg in {SHA1PRNG}; lifecycle/binding",bindings/cláusulas,,PASS,FIDELIDADE_DEMONSTRADA,literal-set+parametric,"folding probe: SHA1PRNG exact both sides, case variants rejected by both; all 15 events bind r; per-object monitors (weak-ref identity)","largest alphabet of the set fully bound; generation cost (12.32 s / 1.59 GB, generation manifest) cited - G2 measurement is Beta's",,,none,minor,0.9
ALFA-SIG-01,"Signs channel: s1/s2 pointcuts declare return type byte vs real byte[]/int",captura de eventos,FEN-SIG-SIGN-VOID,FAIL,INCORRETA,pointcut-type-mismatch-zero-capture,"SignatureSpec.mop:120 ('call(public byte Signature.sign())') and :127 (byte for the int-returning overload); javap android-30: 'public final byte[] sign()' / 'public final int sign(byte[], int, int)'; harness SIG-T1 (complete sign path: no acceptance, SIGNED never marked) and SIG-T3 (sign-without-update: rule violation, monitor silent)","both Signs events can never match any join point (FEN-SSL-ENGINE-VOID family): the entire signing half of the rule's ORDER is unobservable - silent FN for every Signs-position violation, no acceptance for conformant signing, SIGNED writer dead; inherited (jca twin identical, no diff hunk on s1/s2)","predicate_omissions registers SIGNED as terminal (no reader) - so the dead writer is consequence-free for composition; predicate_edges lists ENSURES signed as 'present' which overstates an unreachable write","s1's returning(byte[] output) vs pointcut byte is even internally inconsistent - generator accepted it silently (fail-open note)",FN (all Signs misuse) + acceptance loss,crítica,0.95
ALFA-SIG-02,"g3* carrier",linguagem formal,FEN-C-CARRIER-SEQFAIL,FAIL,INCORRETA,carrier-FP+G9-breach,"harness SIG-T5: getInstance(MD2withRSA); initVerify; update; verify -> UnsafeAlgorithm + 3x InvalidSequenceOfMethodCalls (first paired to the same initVerify call)",rule flags only the alg constraint; monitor triples it with sequence FPs,SRD design proves avoidability,,FP 3x + pairing breach,crítica,0.95
ALFA-SIG-03,"(String,Provider) and unsafe 2-arg getInstance invisible",linguagem formal,FEN-C-GETS-INVISIVEL,FAIL,INCORRETA,invisible-creation-FP+empty-label,"harness SIG-T6: Provider-created Signature + marked key + safe alg -> UnsafeAlgorithm 'but found .' + 3x InvalidSequenceOfMethodCalls; javap: getInstance(String,Provider) exists; rule g2=(alg,_) covers it","fully conformant usage is accused of an unnamed unsafe algorithm plus a sequence storm - the H4 empty-label shape live in SIG",MDG g3 shows the capturable alternative,,FP 4 errors per object,crítica,0.9
ALFA-SIG-04,"REQUIRES generatedPrivkey[priv] (i1/i2) and generatedPubkey[pub] (i4); i3 read-free",bindings/cláusulas,,PASS,FIDELIDADE_DEMONSTRADA,body-read-no-suppression,"harness SIG-T4: unmarked private key -> exactly 1 UnsatisfiedConstraint, ZERO InvalidSequence (read in body, transition taken - the design MacSpec i1/i2 should have used); i3 binds a Certificate and carries no read, matching the rule; gh101 divergence rows de638ead/7e5b6fac/8805d6e8","the reads exist on both initSign forms and on initVerify(PublicKey) only - exactly the rule's clauses, G9-clean at this site","writer side: GENERATED_PRIVATE_KEY delivered through KeyPairSpec/KeyStore (CHAIN-T1); null-guard skip is a minor residue (initSign(null) throws in the real API)",,none,minor,0.9
ALFA-SIG-05,"ENSURES verified[sign] -> setProperty(VERIFIED, signed-boolean-return)",predicados/composição,FEN-SIG-VERIFIED-WRONGSLOT,FAIL,INCORRETA,wrong-object-write,"SignatureSpec.mop:133-146 (marks the boxed boolean return, not the sign byte[] argument); harness SIG-T2: VERIFIED[Boolean.TRUE]=true, VERIFIED[signBytes]=false","the rule marks the signature bytes as verified; the spec marks the canonical cached Boolean.TRUE - a process-global token carrying no object identity; predicate_omissions registers VERIFIED as terminal (no reader) so the impact is contained to the store; predicate_edges 'variable: verified ... present' reflects the 1.5.2 anchor, not the raw rule's verified[sign]","grep for VERIFIED readers: none in the 23; the 1.5.2 rule (verified[verified,sign]) would justify the boolean in slot 1 - but the raw api30 oracle says verified[sign]",register-vs-raw-anchor mismatch noted,none today (no reader); wrong-slot latent,major,0.85
ALFA-SIG-06,"ORDER branch structure ((InitSigns+,(U+,S+)+)+ | (InitVerifies+,(U*,V+)+)+) modulo α",linguagem formal,,PASS,FIDELIDADE_DEMONSTRADA,language-inclusion-partial,"product: verify-branch and shared shapes agree (updates optional before verify, mandatory before sign, branch exclusivity); harness SIG-T2 (verify path accepts, 0 errors), SIG-T7 (verify-after-initSign flagged by both oracles)","all divergences found route through the dead Signs channel (ALFA-SIG-01) or the carrier/invisible creations - the branch skeleton itself is faithful","exhaustive product BFS: no additional witness shapes",,none beyond filed claims,minor,0.85
ALFA-SIG-07,"CONSTRAINT alg in {20 literals}",bindings/cláusulas,,PASS,FIDELIDADE_DEMONSTRADA,literal-set-equality,"set-equality check (report §7 command): spec 20 == raw 20, no folding; probe: case variants rejected by both, DSS/DSA/MD5withRSA accepted by both (the raw oracle's own permissiveness, recorded not repaired)","literal fidelity incl. the rule's defects (DSS, MD5withRSA safe) - gh99-registered as adopted-as-authored",,raw-oracle permissiveness bias recorded per pre_registro §1,none vs raw,minor,0.95
ALFA-SIG-08,"lifecycle/parametric",equivalência paramétrica/ciclo de vida,,PASS,FIDELIDADE_DEMONSTRADA,parametric-isolation,"all 12 events bind s (aspect); per-object monitors; harness scenarios s1..s7 evolve independently","update fused over 4 overloads binds nothing - loses only the signed[out,inpX] data slot, whose store is single-place and reader-less (registered)",,,none,minor,0.85
ALFA-SET-10,"MacSpec:99-102 PREPARED_HMAC read x unwritable writer (batch A HMC finding)",predicados/composição,FEN-D-PREPAREDHMAC-GUARANTEED-FIRE,FAIL,INCORRETA,guaranteed-fire-edge,"harness MAC-T8: init(key, params) with the mark unwritable -> UnsatisfiedConstraint; batch D generation manifest §round-rules ('PREPARED_HMAC unwritable... guaranteed-fire edge') citing batch A","EVERY monitored Mac.init(Key,AlgorithmParameterSpec) with non-null params in any program reports UnsatisfiedConstraint while the writer spec cannot write the predicate: a set-level guaranteed FP; the read itself is a faithful transcription of Mac.cryptsl:80 (reader-side fidelity + writer-side defect = composition FAIL)","verified from the Mac side as the round mandated; writer-side evidence is batch A's (closed context, cited not re-run)",writer re-verification not repeated this round,FP on every parameterized Mac init,crítica,0.85
ALFA-SET-11,"RANDOMIZED producer semantics for the whole consumer set",predicados/composição,FEN-SRD-RANDOMIZED-OVERGRANT,FAIL,INCORRETA,producer-characterization,"ALFA-SRD-04/05/06 evidence; consumers grepped: IvParameterSpec, SecretKeySpecSpec, GCMParameterSpecSpec, KeyGeneratorSpec, SSLContextSpec, PBEParameterSpecSpec, CipherSpec, PBEKeySpecSpec, SecureRandomSpec(c2/setSeed2), RandomStringPassword (excluded), SecretKeySpec.mop:26 (second writer)","downstream residual uncertainty resolves as: reads over SecureRandom OBJECTS are trustworthy (constraint-coupled at creation, cannot be satisfied by c3/g4 instances); reads over byte[]/int MATERIAL are not (over-granted by violating instances, Integer-cache pollution) - the writer side decides batch A/B residuals exactly along that object/material split","SecretKeySpec.mop:26 also writes RANDOMIZED[key] - second producer verified in-tree (batch B scope, noted)",,FN via material marks; none via object marks,crítica,0.85
ALFA-SET-12,"register integrity: predicate_edges rows contradicting the raw api30 oracle",predicados/composição,FEN-D-REGISTER-ANCHOR-DRIFT,FAIL,INCORRETA,register-defect,"predicate_edges.csv: 'MacSpec ... REQUIRES generatedKey ... present' (raw Mac.cryptsl has no such REQUIRES); 'SecureRandomSpec ENSURES randomized[randInt]/[randIntInRange] present' (raw rule states randomized[numB] of the uncallable next); 'SignatureSpec ENSURES verified ... variable verified' (raw says verified[sign])","three register rows anchor to CrySL 1.5.2 semantics while the audit's (and gh101's own) declared oracle is the raw api30 rule - the register legitimizes extra-oracle reads/writes; GH101 registers are claims, not a second oracle (protocol §1)","checked each row against the raw rule text with line cites (Mac.cryptsl:78-84, SecureRandom.cryptsl:69-77, Signature.cryptsl:93)",anchor ambiguity is documented in gh101 as dual-anchor - but 'present' verdicts do not mark which anchor,misleads future audits; sustains ALFA-MAC-04,major,0.85
ALFA-SET-13,"G9 same-call spurious-@fail pairing across batch D (pilot H2; FEN-C-PAIRING-IMEDIATO)",diagnóstico,FEN-C-PAIRING-IMEDIATO,FAIL,INCORRETA,pairing-census,"measured in 4/5: MAC-T2 (i1), MDG-T3 (update), KPG-T6 (initialize - H2's named KPG confirmed), SIG-T5 (initVerify); counter-design measured in SRD-T5 (zero pairing)","every specific error on the carrier path arrives with 1-3 InvalidSequence companions; SRD proves the pairing is a design choice, not a necessity - the strongest evidence yet against 'inevitable-limitation' classifications of this family","dedupe caveat: ErrorCollector set-collapse can merge same-site fails; counts here use distinct __LOC sites",,G9 gate breach in 4 specs,crítica,0.95
ALFA-SET-14,"H4 empty-label ('but found .') live producers",diagnóstico,FEN-D-EMPTYLABEL-LIVE,FAIL,INCORRETA,empty-label-census,"measured: MAC-T5, MDG-T4, SIG-T6 - all via the invisible-creation route (currentAlgorithmInstance still '')","the historical H4 residue (empty algorithm labels in MessageDigest/Signature/Mac volume) has a reproducible live mechanism: monitors born without a captured getInstance report UnsafeAlgorithm over the empty field","KPG's analogue crashes instead (NPE) - it cannot produce the label",,diagnostic void labels + FP companions,major,0.9
ALFA-SET-15,"reproducibility of batch D Alfa evidence",reprodutibilidade,,PASS,FIDELIDADE_DEMONSTRADA,provenance,"all 10 spec/rule sha256 = frozen manifest; all 20 artifacts = generation manifest; production jars = batch B/C hashes (rv-monitor-rt 0fa65fbc, rvsec-core 7b4d72aa, logger 6787f411); android-30 jar 96ccfdc8; harness/folding 3 reps sha256-identical; all six monitors compile standalone (no batch-C KGN-import analogue in batch D - positive check)","deterministic, hash-anchored, replayable from files of record in batchD/","checked for a FEN-KGN-NAOCOMPILA repeat: javac exit 0 for all five round monitors + KeyPairSpec",,none,minor,0.95
